id,name,position,team,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_2pt_conversions,target_share,air_yards_share,fantasy_points,fantasy_points_ppr,total_yards,games,offense_snaps,teams_offense_snaps,ypa,ypc,ypr,touches,count,comp_percentage,pass_td_percentage,int_percentage,rush_td_percentage,rec_td_percentage,total_tds,td_percentage,pass_ypg,rush_ypg,rec_ypg,ppg,ppr_ppg,ypg,pr,rookie_season,round,overall,ht,wt,forty,vertical,years_played
1531,Shi Smith,WR,CAR,2021,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,0,0,0,0,0,6,11,104,0,0,0,74,71,3,0,0.30352604,0.19163975,10.1,16.1,101,5,70,344,0,-3,17.33,7,1,0,0,0,0,0,0,0,0,-0.6,20.8,2.020000076,3.220000076,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1531,Shi Smith,WR,CAR,2022,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,41,296,2,1,1,307,132,14,0,1.5880427,1.8204217,39.6,61.6,296,15,457,900,0,0,13.45,22,1,0,0,0,0,0.091,2,0.091,0,0,19.73333333,2.639999898,4.106666565,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1532,Shonn Greene,RB,NYJ,2012,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,276,1063,8,3,1,52,0,19,31,151,0,1,0,11,132,3,0,0.8810168,0.011484673,167.4,186.4,1214,16,568,1073,0,3.85,7.95,295,1,0,0,0,0.029,0,8,0.027,0,66.4375,9.4375,10.46249962,11.64999962,0,33.87,2009,3,65,10-May,227,4.55,37,4
1532,Shonn Greene,RB,TEN,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,77,295,4,0,0,18,0,6,7,39,0,0,0,-23,61,1,0,0.20751268,-0.104564756,57.4,63.4,334,11,154,753,0,3.83,6.5,83,1,0,0,0,0.052,0,4,0.048,0,26.81818182,3.545454545,5.218181957,5.763636502,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1532,Shonn Greene,RB,TEN,2014,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,94,392,2,1,1,18,0,1,3,13,0,0,0,12,10,1,0,0.09191176,0.0362577,50.5,51.5,405,13,164,812,0,4.17,13,95,1,0,0,0,0.021,0,2,0.021,0,30.15384615,1,3.884615385,3.961538462,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1533,Sidney Rice,WR,SEA,2012,REG,1,2,25,0,0,0,0,0,0,56,0,1,0,2,6,0,0,0,0,0,50,82,748,7,0,0,1104,143,37,0,3.1872246,4.3754864,118.4,168.4,779,16,765,1016,12.5,3,14.96,54,1,0.5,0,0,0,0.14,7,0.13,1.5625,0.375,46.75,7.400000095,10.52499962,1.5625,90.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1533,Sidney Rice,WR,SEA,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,35,231,3,1,1,507,20,11,0,1.4136015,2.2048316,39.1,54.1,231,8,330,518,0,0,15.4,15,1,0,0,0,0,0.2,3,0.2,0,0,28.875,4.887499809,6.762499809,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1534,Silas Redd,RB,WAS,2014,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,16,75,1,1,0,6,0,8,10,107,0,0,0,7,103,5,0,0.29309642,0.022192884,24.2,32.2,182,6,51,408,0,4.69,13.38,24,1,0,0,0,0.062,0,1,0.042,0,12.5,17.83333333,4.03333346,5.366666794,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1535,Simi Fehoko,WR,DAL,2022,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,24,0,0,0,51,10,1,0,0.10650407,0.14995337,2.4,5.4,24,2,19,130,0,0,8,3,1,0,0,0,0,0,0,0,0,0,12,1.200000048,2.700000048,0,33.87,2021,5,179,3-Jun,222,4.44,34.5,2
1536,Skye Dawson,WR,TB,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,1,0,2,7,12,0,0,0,145,5,0,0,0.2714881,0.51770896,2.7,4.7,27,6,86,377,0,7.5,6,4,1,0,0,0,0,0,0,0,0,2.5,2,0.450000008,0.783333302,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1537,Skylar Thompson,QB,MIA,2022,REG,60,105,534,1,3,6,40,1,1,783,208,26,0,14,21,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.46,17.46,555,7,211,475,5.09,1.5,0,119,1,0.571,0.01,0.029,0,0,1,0.008,76.28571429,3,0,2.494285583,2.494285583,76.28571429,68.5,2022,7,247,2-Jun,217,4.91,31,1
1538,Skyy Moore,WR,KC,2022,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,1,0,22,33,250,0,0,0,261,148,13,0,0.91247076,0.90405566,27.4,49.4,274,14,303,964,0,8,11.36,25,1,0,0,0,0,0,0,0,0,1.714285714,17.85714286,1.95714283,3.528571538,0,33.87,2022,2,54,10-May,195,4.41,34.5,1
1539,Snoop Conner,RB,JAX,2022,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,12,42,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,10.2,42,5,34,334,0,3.5,0,12,1,0,0,0,0.083,0,1,0.083,0,8.4,0,2.039999962,2.039999962,0,33.87,2022,5,154,10-May,222,4.59,29.5,1
1540,Solomon Patton,WR,TB,2014,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,1.9,19,1,1,50,0,19,0,1,1,0,0,0,0,0,0,0,0,19,0,1.899999976,1.899999976,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1541,Sony Michel,RB,LA,2021,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,208,845,4,1,1,49,0,21,33,128,1,0,0,-14,133,6,0,0.9161202,-0.06342855,125.3,146.3,973,17,538,1095,0,4.06,6.1,229,1,0,0,0,0.019,0.048,5,0.022,0,49.70588235,7.529411765,7.370588415,8.605882532,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1541,Sony Michel,RB,LAC,2022,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,36,106,0,0,0,8,0,9,13,53,0,0,0,22,46,1,0,0.2882255,0.075820036,15.9,24.9,159,10,125,695,0,2.94,5.89,45,1,0,0,0,0,0,0,0,0,10.6,5.3,1.589999962,2.489999962,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1541,Sony Michel,RB,NE,2018,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,209,931,6,1,1,54,0,7,11,50,0,0,0,11,50,3,0,0.35992965,0.062359344,132.1,139.1,981,13,320,900,0,4.45,7.14,216,1,0,0,0,0.029,0,6,0.028,0,71.61538462,3.846153846,10.16153893,10.70000047,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1541,Sony Michel,RB,NE,2019,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,247,912,7,2,1,55,0,12,20,94,0,0,0,-15,121,7,0,0.519215,-0.066383764,140.6,152.6,1006,16,420,1152,0,3.69,7.83,259,1,0,0,0,0.028,0,7,0.027,0,57,5.875,8.787500381,9.537500381,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1541,Sony Michel,RB,NE,2020,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,79,449,1,0,0,19,0,7,9,114,1,0,0,-2,110,5,0,0.3257817,-0.021906212,68.3,75.3,563,8,180,499,0,5.68,16.29,86,1,0,0,0,0.013,0.143,2,0.023,0,56.125,14.25,8.537500381,9.412500381,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1542,Spencer Brown,RB,CAR,2022,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,9,43,0,0,0,1,0,2,4,10,0,0,0,35,12,0,0,0.12777779,0.050326798,5.3,7.3,53,2,31,130,0,4.78,5,11,1,0,0,0,0,0,0,0,0,21.5,5,2.650000095,3.650000095,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1543,Spencer Ware,RB,KC,2015,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,72,403,6,0,0,19,0,6,6,5,0,0,0,-7,12,0,0,0.2420202,-0.039636306,76.8,82.8,408,9,0,0,0,5.6,0.83,78,1,0,0,0,0.083,0,6,0.077,0,44.77777778,0.555555556,8.533333672,9.200000339,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1543,Spencer Ware,RB,KC,2016,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,214,921,3,3,3,47,0,33,42,447,2,1,0,116,388,17,0,1.2383168,0.4469224,160.8,193.8,1368,14,0,0,0,4.3,13.55,247,1,0,0,0,0.014,0.061,5,0.02,0,65.78571429,31.92857143,11.4857145,13.84285736,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1543,Spencer Ware,RB,KC,2018,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,51,246,2,0,0,14,0,20,23,224,0,0,0,5,245,9,0,0.6415901,-0.015064174,59,79,470,11,227,744,0,4.82,11.2,71,1,0,0,0,0.039,0,2,0.028,0,22.36363636,20.36363636,5.363636364,7.181818182,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1543,Spencer Ware,RB,KC,2019,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,17,51,0,0,0,3,0,5,7,22,0,1,0,2,15,1,0,0.21010558,0.006143265,7.3,12.3,73,3,81,215,0,3,4.4,22,1,0,0,0,0,0,0,0,0,17,7.333333333,2.433333397,4.100000064,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1543,Spencer Ware,RB,SEA,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,1,0,0,0,3.33,0,3,1,0,0,0,0,0,0,0,0,10,0,1,1,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1544,Stacy Coley,WR,MIN,2017,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0.027777778,0.022140222,0,0,0,1,16,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.87,2017,7,219,1-Jun,195,4.45,34,1
1544,Stacy Coley,WR,MIN,2018,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0.020833334,0.024930747,0,0,0,1,13,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.87,2017,7,219,1-Jun,195,4.45,34,2
1545,Stanley Morgan,WR,CIN,2019,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,18,0,0,0,66,10,0,0,0.29778576,0.25806805,1.8,4.8,18,5,0,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0,3.6,0.35999999,0.960000038,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1545,Stanley Morgan,WR,CIN,2021,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,4,11,0,0,0,32,20,0,0,0.14634648,0.1836237,1.4,3.4,14,3,0,0,0,3,5.5,3,1,0,0,0,0,0,0,0,0,1,3.666666667,0.466666659,1.133333365,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1545,Stanley Morgan,WR,CIN,2022,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.029411765,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1546,Stedman Bailey,WR,LA,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,1,0,0,1,0,17,25,226,0,0,0,280,46,10,0,0.96577764,1.4260926,31.9,48.9,259,8,0,0,0,16.5,13.29,19,1,0,0,0,0.5,0,1,0.053,0,4.125,28.25,3.987499952,6.112500191,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1546,Stedman Bailey,WR,LA,2014,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,1,0,30,46,435,1,0,0,526,182,19,0,1.5076786,2.3981245,56.8,86.8,448,13,0,0,0,13,14.5,31,1,0,0,0,0,0.033,1,0.032,0,1,33.46153846,4.369230711,6.676923312,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1546,Stedman Bailey,WR,LA,2015,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,182,1,0,0,262,71,6,0,0.90799,1.1550075,24.2,36.2,182,8,0,0,0,0,15.17,12,1,0,0,0,0,0.083,1,0.083,0,0,22.75,3.025000095,4.525000095,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1547,Stefan Logan,WR,DET,2012,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,1,0,6,7,28,0,0,0,6,26,2,0,0.14453399,0.014533097,4.5,10.5,45,5,0,0,0,5.67,4.67,9,1,0,0,0,0,0,0,0,0,3.4,5.6,0.9,2.1,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1548,Stefon Diggs,WR,BUF,2020,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,127,166,1535,8,0,0,1674,464,73,0,4.7859373,5.582653,201.6,328.6,1536,16,965,1089,0,1,12.09,128,1,0,0,0,0,0.063,8,0.062,0,0.0625,95.9375,12.60000038,20.53750038,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1548,Stefon Diggs,WR,BUF,2021,REG,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,103,164,1225,10,1,0,1827,326,66,0,4.602144,6.005575,182.5,285.5,1225,17,977,1198,0,0,11.89,103,1,0,0,0,0,0.097,10,0.097,0,0,72.05882353,10.73529412,16.79411765,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1548,Stefon Diggs,WR,BUF,2022,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,0,0,0,0,0,108,154,1429,11,1,0,1729,419,72,0,4.39561,5.421115,208.6,316.6,1426,16,836,1084,0,-3,13.23,109,1,0,0,0,0,0.102,11,0.101,0,-0.1875,89.3125,13.03750038,19.78750038,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1548,Stefon Diggs,WR,MIN,2015,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,1,0,52,84,720,4,2,0,890,292,31,0,2.8285928,4.228891,97.3,149.3,733,13,654,845,0,4.33,13.85,55,1,0,0,0,0,0.077,4,0.073,0,1,55.38461538,7.484615619,11.48461562,0,33.87,2015,5,146,Jun-00,195,4.46,35,1
1548,Stefon Diggs,WR,MIN,2016,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,1,0,84,112,903,3,0,0,951,319,47,0,3.0828862,3.823545,109.3,193.3,913,13,694,858,0,3.33,10.75,87,1,0,0,0,0,0.036,3,0.034,0,0.769230769,69.46153846,8.407692542,14.869231,0,33.87,2015,5,146,Jun-00,195,4.46,35,2
1548,Stefon Diggs,WR,MIN,2017,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,0,0,0,1,0,64,95,849,8,0,0,1075,298,42,0,2.9850206,4.3201756,134.2,198.2,862,14,780,974,0,1.62,13.27,72,1,0,0,0,0,0.125,8,0.111,0,0.928571429,60.64285714,9.585714068,14.15714264,0,33.87,2015,5,146,Jun-00,195,4.46,35,3
1548,Stefon Diggs,WR,MIN,2018,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,10,62,0,0,0,3,0,102,149,1021,9,0,0,1286,438,49,1,3.9302232,4.584154,164.3,266.3,1083,15,874,1002,0,6.2,10.01,112,1,0,0,0,0,0.088,9,0.08,0,4.133333333,68.06666667,10.95333354,17.75333252,0,33.87,2015,5,146,Jun-00,195,4.46,35,4
1548,Stefon Diggs,WR,MIN,2019,REG,0,1,0,0,0,0,0,0,0,12,0,0,0,5,61,0,0,0,3,0,63,94,1130,6,4,3,1399,302,41,0,3.3736484,6.4696393,149.1,212.1,1191,15,772,973,0,12.2,17.94,69,1,0,0,0,0,0.095,6,0.087,0,4.066666667,75.33333333,9.940000407,14.14000041,0,33.87,2015,5,146,Jun-00,195,4.46,35,5
1549,Stepfan Taylor,RB,ARI,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,36,115,0,0,0,6,0,8,9,71,0,0,0,25,60,2,0,0.24603109,0.058975626,18.6,26.6,186,11,125,736,0,3.19,8.88,44,1,0,0,0,0,0,0,0,0,10.45454545,6.454545455,1.690909126,2.418181853,0,33.87,2013,5,140,9-May,214,4.76,30,1
1549,Stepfan Taylor,RB,ARI,2014,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,63,208,1,0,0,13,1,11,15,79,3,0,0,32,65,5,0,0.40415,0.10274992,54.7,65.7,287,12,201,781,0,3.3,7.18,74,1,0,0,0,0.016,0.273,4,0.054,0,17.33333333,6.583333333,4.558333397,5.474999746,0,33.87,2013,5,140,9-May,214,4.76,30,2
1549,Stepfan Taylor,RB,ARI,2015,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,17,58,0,0,0,5,0,1,3,4,0,0,0,8,0,0,0,0.109126985,0.027603216,6.2,7.2,62,6,62,429,0,3.41,4,18,1,0,0,0,0,0,0,0,0,9.666666667,0.666666667,1.033333302,1.199999968,0,33.87,2013,5,140,9-May,214,4.76,30,3
1549,Stepfan Taylor,RB,ARI,2016,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.2,12,2,9,151,0,3,0,4,1,0,0,0,0,0,0,0,0,6,0,0.600000024,0.600000024,0,33.87,2013,5,140,9-May,214,4.76,30,4
1550,Stephen Anderson,TE,ARI,2022,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,0,0,0,36,6,0,0,0.17005709,0.1369347,0.9,3.9,9,5,77,374,0,0,3,3,1,0,0,0,0,0,0,0,0,0,1.8,0.179999995,0.780000019,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1550,Stephen Anderson,TE,HOU,2016,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,93,1,0,0,75,39,6,0,0.44694477,0.22828676,15.3,26.3,93,9,98,649,0,0,8.45,11,1,0,0,0,0,0.091,1,0.091,0,0,10.33333333,1.700000021,2.922222137,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1550,Stephen Anderson,TE,HOU,2017,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,52,342,1,0,0,460,132,17,0,1.4741142,1.3187075,40.2,65.2,342,14,429,963,0,0,13.68,25,1,0,0,0,0,0.04,1,0.04,0,0,24.42857143,2.871428626,4.657142639,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1550,Stephen Anderson,TE,LAC,2020,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,106,0,0,0,44,80,7,0,0.32027972,0.18838719,10.6,18.6,106,3,83,200,0,0,13.25,8,1,0,0,0,0,0,0,0,0,0,35.33333333,3.53333346,6.200000127,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1550,Stephen Anderson,TE,LAC,2021,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,165,1,0,0,67,115,9,0,0.50096554,0.21260288,22.5,38.5,165,11,251,781,0,0,10.31,16,1,0,0,0,0,0.062,1,0.062,0,0,15,2.045454545,3.5,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1551,Stephen Burton,WR,JAX,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-9,0,0,0,0,0,8,13,76,0,0,0,75,35,4,0,0.37455934,0.2943078,6.7,14.7,67,3,111,192,0,-9,9.5,9,1,0,0,0,0,0,0,0,0,-3,25.33333333,2.23333327,4.899999936,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1551,Stephen Burton,WR,MIN,2012,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,35,1,0,0,59,21,1,0,0.37659264,0.28717747,9.5,14.5,35,7,100,466,0,0,7,5,1,0,0,0,0,0.2,1,0.2,0,0,5,1.357142857,2.071428571,0,33.87,2011,7,236,1-Jun,221,4.5,34.5,2
1552,Stephen Carlson,TE,CLE,2019,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,51,1,0,0,51,21,2,0,0.22594698,0.22662699,11.1,16.1,51,6,146,398,0,0,10.2,5,1,0,0,0,0,0.2,1,0.2,0,0,8.5,1.850000064,2.683333397,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1552,Stephen Carlson,TE,CLE,2020,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,11,0,0,0,0,11,1,0,0.065608464,0,3.1,4.1,11,3,32,227,0,0,11,1,1,0,0,0,0,0,0,0,0,0,3.666666667,1.033333302,1.366666635,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1553,Stephen Hill,WR,NYJ,2012,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,47,252,3,0,0,636,32,17,0,1.5148951,2.208762,43.2,64.2,252,11,412,759,0,0,12,21,1,0,0,0,0,0.143,3,0.143,0,0,22.90909091,3.927272797,5.836363359,0,33.87,2012,2,43,4-Jun,215,4.36,39.5,1
1553,Stephen Hill,WR,NYJ,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,59,342,1,1,1,861,91,15,0,1.8588787,2.694949,38.2,62.2,342,12,594,784,0,0,14.25,24,1,0,0,0,0,0.042,1,0.042,0,0,28.5,3.183333397,5.183333397,0,33.87,2012,2,43,4-Jun,215,4.36,39.5,2
1554,Stephen Sullivan,TE,CAR,2021,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2,0,0,0,0.023255814,-0.005524862,0,0,0,1,17,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1554,Stephen Sullivan,TE,CAR,2022,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,46,0,0,0,87,21,2,0,0.20710872,0.50623864,4.6,6.6,46,4,43,278,0,0,23,2,1,0,0,0,0,0,0,0,0,0,11.5,1.149999976,1.649999976,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1555,Stephen Williams,WR,JAX,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,65,0,0,0,0.04761905,0.18895349,0,0,0,1,10,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1555,Stephen Williams,WR,SEA,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,36,0,0,0,0.074728265,0.11581016,0,0,0,2,21,127,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1556,Sterling Shepard,WR,NYG,2016,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,1,0,65,105,683,8,0,0,972,257,42,0,2.7656283,3.2907271,119.4,184.4,714,16,1006,1062,0,10.33,10.51,68,1,0,0,0,0,0.123,8,0.118,0,1.9375,42.6875,7.462500095,11.52499962,0,33.87,2016,2,40,10-May,194,4.48,41,1
1556,Sterling Shepard,WR,NYG,2017,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,0,59,84,731,2,1,0,750,295,36,0,2.0036376,2.4125893,85.5,144.5,735,11,687,767,0,1,12.39,63,1,0,0,0,0,0.034,2,0.032,0,0.363636364,66.45454545,7.772727273,13.13636364,0,33.87,2016,2,40,10-May,194,4.48,41,2
1556,Sterling Shepard,WR,NYG,2018,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,1,0,66,107,872,4,0,0,1082,309,47,1,2.9688382,4.036395,116.5,182.5,905,16,934,1027,0,11,13.21,69,1,0,0,0,0,0.061,4,0.058,0,2.0625,54.5,7.28125,11.40625,0,33.87,2016,2,40,10-May,194,4.48,41,3
1556,Sterling Shepard,WR,NYG,2019,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,6,72,0,0,0,3,0,57,83,576,3,0,0,822,179,29,1,2.3680878,2.7489254,84.8,141.8,648,10,602,664,0,12,10.11,63,1,0,0,0,0,0.053,3,0.048,0,7.2,57.6,8.480000305,14.18000031,0,33.87,2016,2,40,10-May,194,4.48,41,4
1556,Sterling Shepard,WR,NYG,2020,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,6,49,1,0,0,2,0,66,90,656,3,0,0,746,204,37,1,2.8599937,2.8883743,96.5,162.5,705,12,561,777,0,8.17,9.94,72,1,0,0,0,0.167,0.045,4,0.056,0,4.083333333,54.66666667,8.041666667,13.54166667,0,33.87,2016,2,40,10-May,194,4.48,41,5
1556,Sterling Shepard,WR,NYG,2021,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-9,0,0,0,0,0,36,53,366,1,0,0,404,111,19,0,1.4363159,1.3777633,41.7,77.7,357,7,344,469,0,-9,10.17,37,1,0,0,0,0,0.028,1,0.027,0,-1.285714286,52.28571429,5.957142966,11.09999956,0,33.87,2016,2,40,10-May,194,4.48,41,6
1556,Sterling Shepard,WR,NYG,2022,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,24,154,1,0,0,225,55,4,0,0.8154762,1.2372369,21.4,34.4,154,3,165,205,0,0,11.85,13,1,0,0,0,0,0.077,1,0.077,0,0,51.33333333,7.133333206,11.46666718,0,33.87,2016,2,40,10-May,194,4.48,41,7
1557,Stevan Ridley,RB,ATL,2016,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.7,7,1,3,75,0,2.33,0,3,1,0,0,0,0,0,0,0,0,7,0,0.699999988,0.699999988,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
